,Topik 1,Topik 2,Topik 3,Total Proporsi Kata
asumsi,0.35171718483815134,0.35474705726998046,0.29353575789186814,0.9999999999999999
asupan,0.09214752178687681,0.7075628180504865,0.2002896601626368,1.0
asuransi,0.09287107724501407,0.7031750996594535,0.2039538230955324,1.0
asynchron,0.04206297852147139,0.8645849419848229,0.09335207949370569,1.0
at,0.06501116883247848,0.08360495799344263,0.8513838731740789,1.0
atari,0.7585133385735126,0.09069441388997071,0.15079224753651677,1.0
atb,0.7587046864430734,0.09049628449777082,0.1507990290591557,1.0
atibut,0.7274564253159816,0.12285197112046913,0.14969160356354924,1.0
atla,0.06501116872138205,0.08360495781335117,0.8513838734652668,1.0
atlet,0.9120368961768934,0.03266300116648023,0.05530010265662633,1.0
atletik,0.034275155824649725,0.8934010625599708,0.07232378161537961,1.0
atlit,0.1917339342549962,0.04118497539522163,0.7670810903497821,1.0
atm,0.09175393305857094,0.7079783755170638,0.20026769142436526,1.0
atribut,0.8836185108492507,0.08385362822067434,0.032527860930075,1.0
atributatribut,0.7571206666647735,0.09213644039405836,0.1507428929411681,1.0
atributkriteria,0.6336687357026908,0.13581730072014575,0.23051396357716336,0.9999999999999999
atributnya,0.6336687352485239,0.13581730082831883,0.23051396392315737,1.0
attent,0.06506010092851201,0.08474739193170533,0.8501925071397827,1.0
attract,0.09486509972440262,0.7016339784643423,0.20350092181125518,1.0
attribut,0.7502049560500171,0.01277680578798327,0.23701823816199952,0.9999999999999999
atupun,0.05818479706606907,0.8158423383516125,0.12597286458231846,1.0
aturan,0.28241068629157634,0.3044233997338483,0.41316591397457547,1.0
audio,0.01606886779640971,0.9487000625938234,0.03523106960976692,1.0
audit,0.014541409007329769,0.9537196311045656,0.03173895988810455,1.0
auditor,0.09175393291500687,0.7079783764139935,0.20026769067099953,1.0
augment,0.0026030140275720708,0.9795059351917147,0.017891050780713205,1.0
augmentasi,0.6336687369519329,0.13581730042591617,0.2305139626221509,1.0
autentifikasi,0.06145134717533489,0.8080911967716349,0.13045745605303022,1.0
autentik,0.018464885683031215,0.1414658558369682,0.8400692584800006,1.0
authent,0.09175393308954063,0.7079783753220028,0.20026769158845667,1.0
author,0.0655286549404719,0.08365247209641848,0.8508188729631095,0.9999999999999999
auti,0.02326970938641836,0.9260278719378542,0.050702418675727404,1.0
autocorrel,0.6336687344413396,0.13581730101721293,0.23051396454144754,1.0
autocorrelogram,0.7602633959925087,0.0888823358367449,0.1508542681707463,0.9999999999999999
autoencod,0.035218806311224427,0.8924380822885917,0.07234311140018386,1.0
autokorelasi,0.0268755233721794,0.034562168965208216,0.9385623076626124,1.0
automasi,0.6336687372319836,0.13581730036052564,0.2305139624074907,0.9999999999999999
automat,0.06507367639026815,0.08506434304226741,0.8498619805674644,1.0
automata,0.026877609732960023,0.034676191374046025,0.938446198892994,1.0
automati,0.09142433444363222,0.7002831031749521,0.20829256238141566,1.0
avail,0.01262660477177903,0.016200659063864534,0.9711727361643564,1.0
aval,0.020827220708443332,0.02677944446290402,0.9523933348286527,1.0
avalanch,0.011110686400942106,0.040805770218830854,0.948083543380227,1.0
averag,0.7081563375240445,0.23910107286940271,0.05274258960655275,1.0
averhoa,0.6336687355737615,0.13581730075158777,0.23051396367465068,1.0
avr,0.2023056720462014,0.5912563238969335,0.20643800405686508,1.0
awalan,0.5211414701751702,0.36064525038117545,0.11821327944365434,1.0
awam,0.026946586175595384,0.03489514190596453,0.93815827191844,1.0
axiata,0.5264360549214276,0.042540642551135543,0.43102330252743687,1.0
ayam,0.6336687360891933,0.13581730062983313,0.23051396328097368,1.0
ayan,0.633668733248618,0.13581730129946662,0.23051396545191535,1.0
ayat,0.8151134381498196,0.1531684255869489,0.03171813626323157,1.0
az,0.6336687336982565,0.1358173011922352,0.2305139651095083,1.0
aâ,0.5746695151819501,0.056263647565727375,0.36906683725232253,1.0
ba,0.09175393324538045,0.707978374339684,0.20026769241493542,0.9999999999999998
bab,0.018040488730629817,0.9429183010304532,0.039041210238916955,0.9999999999999999
babat,0.6277865597375831,0.14202777677131673,0.23018566349110017,1.0
babnya,0.09175393315444741,0.7079783749137764,0.2002676919317763,1.0
babnyajika,0.0917539329476266,0.7079783762110924,0.20026769084128096,0.9999999999999999
baca,0.07442731317085359,0.8328656899922425,0.09270699683690395,1.0
bacaan,0.37738896043900594,0.4853256954507198,0.13728534411027427,1.0
backend,0.09175393308954063,0.7079783753220028,0.20026769158845667,1.0
background,0.9759309514817387,0.008951652400214553,0.015117396118046628,0.9999999999999999
backgroundcitra,0.6336687345647436,0.13581730098694472,0.23051396444831185,1.0000000000000002
backpack,0.09175393298541504,0.7079783759739676,0.2002676910406173,1.0
backpropag,0.05615979239395822,0.011130959498413888,0.9327092481076279,1.0
badan,0.06851363177035291,0.6940352656094163,0.23745110262023086,1.0
badg,0.6214855365052291,0.14868048353077423,0.22983397996399668,1.0
badminton,0.8993674610166736,0.03730950956763585,0.06332302941569057,1.0
badmintoon,0.06501116898369551,0.08360495823898635,0.8513838727773181,1.0
bagu,0.17591511044317223,0.3360791644971281,0.48800572505969964,1.0
bahagia,0.06571512764966508,0.08366959343636397,0.8506152789139708,0.9999999999999999
bahan,0.6330375232280208,0.2674937035348527,0.09946877323712652,1.0
bahanbahan,0.04208965577666948,0.8660429126062362,0.09186743161709418,0.9999999999999999
bahari,0.7512170486096951,0.0982492780296143,0.15053367336069065,1.0
bahasa,0.022609931917621676,0.3309068286840865,0.6464832393982918,1.0
bahasan,0.6248773403765471,0.1388730825573192,0.2362495770661338,1.0
bahaya,0.881774483435318,0.04416712958098948,0.07405838698369258,1.0
bahu,0.09263383780326051,0.7070493598536663,0.20031680234307317,1.0
baikâ,0.8822048886112852,0.04372944419036682,0.07406566719834799,1.0
baju,0.02078162824854356,0.026798551544845076,0.9524198202066113,1.0
bakar,0.2743915582082101,0.3014041298285834,0.4242043119632065,1.0
bakat,0.911636208464676,0.03293542707325212,0.055428364462071895,1.0
bakteri,0.6152654477628506,0.2779861047100616,0.10674844752708787,1.0
bakti,0.03356481211076656,0.8941259580034526,0.07230922988578077,1.0
baku,0.7445885423869189,0.23924640494714694,0.016165052665934255,1.0
balai,0.033135723126577116,0.8746437519638337,0.09222052490958917,1.0
balanc,0.27383244261941564,0.013544279947974901,0.7126232774326094,1.0
balap,0.6336687328448938,0.1358173013907429,0.2305139657643633,1.0
bali,0.8820276462871285,0.043633177173032056,0.07433917653983953,1.0
balita,0.0065442599421255574,0.7583797245139671,0.2350760155439074,1.0
balok,0.06501477972595766,0.08368926346349986,0.8512959568105424,0.9999999999999999
band,0.7575967378106105,0.09164349786854331,0.1507597643208463,1.0000000000000002
bandingkan,0.02734146049609676,0.9086835729690239,0.0639749665348794,1.0
bandwidth,0.058431182130303926,0.815587221195807,0.12598159667388908,1.0
bangakalan,0.06501116884205571,0.08360495800902552,0.8513838731489187,1.0
bangkalan,0.19415566075518,0.32501046306178927,0.48083387618303064,0.9999999999999999
bangkalanmasihmenggunakansistem,0.6258188066200047,0.14410535359919371,0.23007583978080157,1.0
bangkitkan,0.0917539329997027,0.7079783758826,0.2002676911176973,1.0
bangku,0.09175393294007532,0.7079783762589814,0.20026769080094325,1.0
bangsa,0.2280323653181106,0.6449799754964325,0.12698765918545682,1.0
bangun,0.00831781514268056,0.7025993368105138,0.2890828480468056,1.0
bangunan,0.06619982484601104,0.13494997779258222,0.7988501973614067,1.0
bangunannya,0.038029645982282805,0.04890647270699595,0.9130638813107212,1.0
bangunlah,0.09175393307146779,0.7079783754406744,0.20026769148785764,0.9999999999999998
banjir,0.1409643622366461,0.03237297258838949,0.8266626651749645,1.0
bank,0.7953421137414871,0.01884824443064502,0.18580964182786786,1.0
banpt,0.09175393317119969,0.7079783748097447,0.2002676920190556,1.0
bantu,0.2372638064263518,0.7363536262701613,0.02638256730348689,1.0
bantuan,0.5478646208168505,0.17039400544596758,0.28174137373718183,1.0
banyaknya,0.3690454018048171,0.15567354509762008,0.47528105309756297,1.0
barang,0.14885905161644733,0.6294801115408765,0.22166083684267612,0.9999999999999999
barangjasa,0.038029645934103,0.04890647262834429,0.9130638814375528,1.0
barangnya,0.09175393299510883,0.7079783759116266,0.20026769109326462,1.0
barat,0.026886211733433495,0.03514630366064013,0.9379674846059263,0.9999999999999999
barcod,0.6129054695813971,0.15169075697138404,0.23540377344721894,1.0
bari,0.8608409423940294,0.036485743145718744,0.10267331446025199,1.0000000000000002
barisan,0.09398876458589643,0.7056188066874611,0.2003924287266424,1.0
barito,0.03802964593192528,0.048906472624505,0.9130638814435696,0.9999999999999999
barulah,0.6336687348702089,0.13581730091642688,0.23051396421336426,1.0
barunawati,0.854795526501069,0.05607277888436751,0.08913169461456348,1.0
barupenerapan,0.6257614757016889,0.14416588745069453,0.23007263684761656,1.0
base,0.48843488579781996,0.2777331259125947,0.23383198828958543,1.0
baselin,0.06501116871887225,0.08360495780930001,0.8513838734718278,1.0
basi,0.25880894848382463,0.27806176369375046,0.4631292878224249,1.0
basic,0.038119681871483166,0.0497796820872135,0.9121006360413033,1.0
basisdata,0.8113864476356238,0.07159318432919418,0.11702036803518202,1.0
basiss,0.62153406592696,0.1486292439163473,0.22983669015669275,1.0000000000000002
basket,0.9414904212028883,0.021808385608608802,0.03670119318850301,1.0
bata,0.5558833596688799,0.41521090442261266,0.028905735908507393,1.0
batak,0.6336687357350069,0.13581730070861825,0.23051396355637485,1.0
batang,0.5102381751623641,0.3477683542012508,0.14199347063638487,0.9999999999999999
batasan,0.11208954016448144,0.133088260645298,0.7548221991902204,0.9999999999999999
batasanbatasan,0.09175393309658456,0.7079783752804808,0.20026769162293465,1.0
batik,0.25212850924783403,0.031047827379909104,0.7168236633722569,1.0
battl,0.8987605694694218,0.037925143539938325,0.06331428699063996,1.0000000000000002
batu,0.6309715857656031,0.13866498692074014,0.23036342731365675,1.0
batuan,0.6336687360891933,0.13581730062983313,0.23051396328097368,1.0
batuporon,0.6324241244211065,0.13713137448478746,0.2304445010941061,1.0
bawa,0.03535713943773313,0.49809831038627883,0.466544550175988,1.0
bawaan,0.6336687366506905,0.13581730049715035,0.2305139628521592,1.0
bawahan,0.6285407920074625,0.1412314501632599,0.23022775782927773,1.0
bay,0.8256183771900504,0.003749222148964895,0.17063240066098456,0.9999999999999998
bayangan,0.9563517326752463,0.016182593275602824,0.027465674049150707,0.9999999999999998
bayer,0.09911218703915975,0.6921558532851724,0.2087319596756678,1.0
bayesian,0.4742621131956408,0.45317045589555155,0.07256743090880752,1.0
bayespada,0.6336687361590467,0.13581730061384717,0.23051396322710616,1.0
bayess,0.6336687347545787,0.13581730094430766,0.2305139643011136,1.0
bayessistem,0.09236845474468311,0.707329551158254,0.20030199409706284,1.0
bayi,0.30355367495956975,0.6186065196996896,0.07783980534074061,1.0
bazna,0.059283427144767344,0.8147047721363451,0.12601180071888754,0.9999999999999999
bbm,0.4972071311006773,0.07925352544739729,0.42353934345192534,1.0
bc,0.057653888534182844,0.8142445168705882,0.1281015945952288,0.9999999999999998
beasiswa,0.9928744756356198,0.002627301841035067,0.004498222523345045,1.0
beasiswanya,0.633668736320558,0.13581730057617739,0.23051396310326455,0.9999999999999999
beasiwa,0.6336687364184285,0.1358173005522151,0.2305139630293564,1.0
beba,0.6433792308678334,0.032355632849808635,0.3242651362823578,1.0
beban,0.4211361456588995,0.4986154365879032,0.0802484177531973,1.0
beberpa,0.09159873170178356,0.7043548235538398,0.20404644474437666,1.0
bebrapa,0.091753933064173,0.7079783754799713,0.20026769145585574,1.0
beda,0.2481523074625235,0.04463033206027642,0.7072173604772001,1.0
bedabeda,0.6287576155788551,0.13581713020292233,0.23542525421822255,1.0
beginn,0.09211970524314463,0.707592188141296,0.2002881066155594,1.0
behavior,0.19156575110305715,0.04130211422115957,0.7671321346757832,1.0
behaviour,0.026876949185120073,0.03464009234437778,0.9384829584705021,1.0
bejalan,0.6309715857656031,0.13866498692074014,0.23036342731365675,1.0
bek,0.43840236298864843,0.05690651295422943,0.5046911240571221,1.0
bekal,0.057109425030436256,0.7815571554574133,0.16133341951215044,1.0
beku,0.6336687348618789,0.13581730091918867,0.2305139642189324,1.0
belah,0.06518019230747736,0.08380139952288669,0.8510184081696358,0.9999999999999999
belahan,0.6331598479129809,0.1363545915434293,0.23048556054358985,1.0
belajar,0.03606001450911956,0.9615968927379909,0.0023430927528894276,0.9999999999999999
belajarmengajar,0.8094202113333115,0.07879061638618716,0.11178917228050142,1.0
belajarnya,0.09175393317927244,0.70797837475706,0.20026769206366754,1.0
belakangi,0.09175393435877703,0.7079783673586721,0.2002676982825507,0.9999999999999998
belakangnya,0.6336687347550016,0.1358173009438627,0.23051396430113563,1.0
belanda,0.06501116890236656,0.08360495810685463,0.8513838729907788,1.0
belanja,0.058475493159054426,0.8155413398230152,0.12598316701793036,1.0
beli,0.6443099159228339,0.2793431402758283,0.07634694380133775,1.0
belia,0.05770753002791347,0.816336520004347,0.1259559499677395,1.0
belief,0.63366873601919,0.13581730064713815,0.23051396333367166,0.9999999999999999
belikan,0.06502154544058428,0.08384722550869719,0.8511312290507186,1.0
belimb,0.912115869026514,0.03258303786707408,0.05530109310641192,1.0
beluk,0.06522027476378149,0.08848701717598312,0.8462927080602355,1.0
benarbenar,0.7728108245440071,0.0500041986917561,0.17718497676423683,1.0
benarsalah,0.09175393299035396,0.7079783759412281,0.2002676910684179,1.0
bencana,0.03331874487400261,0.8928086116193633,0.07387264350663388,0.9999999999999999
benchmark,0.09175393305825648,0.7079783755090682,0.20026769143267528,1.0
benchmart,0.0981772208690874,0.7011965733904019,0.20062620574051077,1.0
benda,0.025968276471912032,0.7846856243267352,0.18934609920135279,1.0
bendabenda,0.09175394415149646,0.7079783615856355,0.200267694262868,1.0
bendahara,0.7553184965841558,0.09400247623529297,0.15067902718055115,1.0
bendera,0.05770753000223587,0.8163365201580273,0.12595594983973693,1.0
bendungan,0.6318408338409405,0.1356494692022277,0.23250969695683182,1.0
benedict,0.05792015500155239,0.8161163590474968,0.1259634859509508,1.0
bengawan,0.6336687339299151,0.13581730114404433,0.23051396492604068,1.0
bengkel,0.0577075300307301,0.8163365199849375,0.12595594998433257,1.0000000000000002
benteng,0.7602141173073721,0.08893336015985497,0.15085252253277293,1.0
bentuk,0.329297380624504,0.28773597194472456,0.38296664743077147,1.0
bentukan,0.06518019230747736,0.08380139952288669,0.8510184081696358,0.9999999999999999
bentuknya,0.0577240518182276,0.8163194127073772,0.1259565354743952,1.0
benua,0.0650220174781121,0.08385824490289905,0.8511197376189888,1.0
benyanyi,0.09175394173784643,0.7079783656111097,0.20026769265104377,1.0
ber,0.06502368121798474,0.0838970917160523,0.8510792270659631,1.0
bera,0.8497892363585522,0.11708931742942366,0.033121446212024126,1.0
berafiliasi,0.09175393306411078,0.7079783754778319,0.20026769145805723,1.0
beragam,0.22874940382194592,0.3811619171239226,0.39008867905413136,0.9999999999999999
beragaman,0.09167493191315555,0.7061338987833756,0.20219116930346892,1.0
beragamnya,0.6336687332495179,0.13581730130175645,0.2305139654487258,1.0000000000000002
berakibat,0.7410689619477009,0.08781991813307426,0.17111111991922492,1.0
beraktivita,0.06501116871886368,0.08360495780951649,0.8513838734716198,1.0
beranda,0.06501116874380475,0.08360495785055531,0.8513838734056399,1.0
beranggapan,0.05770752998587131,0.8163365202559649,0.12595594975816385,1.0000000000000002
beranggotakan,0.06703464145828453,0.0837907473244728,0.8491746112172427,1.0
berangkat,0.43194000864916976,0.05369340717061598,0.5143665841802143,1.0
berarah,0.09175393332421866,0.7079783738499096,0.20026769282587176,1.0
berarsitektur,0.03312480991243606,0.8945749738743349,0.07230021621322895,0.9999999999999999
beras,0.7165948453464445,0.012051620972580479,0.27135353368097503,1.0
berasitektur,0.09175393305825648,0.7079783755090682,0.20026769143267528,1.0
berasumsi,0.09142039611481614,0.7001911472170218,0.20838845666816194,0.9999999999999999
berat,0.6371240011954489,0.07747790799047106,0.28539809081407996,0.9999999999999999
beratkan,0.09174959429021491,0.7078770717360038,0.20037333397378135,1.0
berbagi,0.6311681933891883,0.13845740608331394,0.2303744005274978,1.0
berbahasa,0.24529320565279858,0.2612514594623841,0.4934553348848173,1.0
berbahaya,0.8218332430039775,0.06605531762592205,0.11211143937010047,1.0
berbakat,0.6336687357025089,0.1358173007211139,0.23051396357637702,0.9999999999999998
berband,0.07409281542634742,0.015050061144655482,0.9108571234289972,1.0
berbantuan,0.09175393299492474,0.7079783759134082,0.200267691091667,0.9999999999999999
